age,income,score,height,color,city,education,satisfaction,purchased
58.0,89906.0,,,Blue,HOU,Masters,Very Unsatisfied,
65.0,,30.39,172.5,Red,,Bachelors,Very Satisfied,No
,141393.0,49.13,173.3,Red,CHI,,Unsatisfied,No
55.0,,59.31,173.2,Blue,HOU,Bachelors,Neutral,No
49.0,,,183.7,Green,CHI,Masters,Unsatisfied,No
71.0,57655.0,55.91,171.9,Green,NY,High School,Neutral,Yes
57.0,42829.0,45.19,162.6,Red,NY,Bachelors,Neutral,Yes
75.0,143015.0,42.13,178.4,,HOU,Masters,Neutral,No
45.0,20332.0,21.49,169.0,Blue,NY,,Very Satisfied,Yes
54.0,61986.0,50.28,171.4,,CHI,Bachelors,Very Unsatisfied,Yes
58.0,72385.0,47.42,176.6,Green,CHI,,,Yes
18.0,136223.0,48.49,171.9,,CHI,High School,Very Unsatisfied,No
58.0,104044.0,69.82,172.0,Blue,HOU,High School,Very Satisfied,No
27.0,38616.0,,153.2,Black,LA,Bachelors,Neutral,
72.0,73109.0,46.48,177.1,Red,DAL,Masters,Unsatisfied,No
21.0,112729.0,31.52,175.0,Yellow,LA,High School,Unsatisfied,Yes
52.0,125951.0,,,Black,LA,Bachelors,Unsatisfied,No
79.0,25282.0,,177.3,Black,,PhD,Neutral,No
27.0,41524.0,88.77,159.6,Black,LA,High School,Unsatisfied,No
64.0,27744.0,61.3,181.1,Red,CHI,High School,,No
28.0,25697.0,,179.2,Blue,NY,PhD,Very Unsatisfied,No
31.0,,43.94,155.8,Blue,LA,,Neutral,No
55.0,88905.0,,176.6,Black,LA,PhD,,Yes
29.0,42826.0,,160.8,Black,,Masters,Very Unsatisfied,Yes
62.0,,54.95,,Black,LA,Bachelors,Satisfied,Yes
34.0,128482.0,63.93,177.6,Blue,NY,Masters,,Yes
33.0,147447.0,56.08,,,CHI,Masters,Very Satisfied,Yes
52.0,26553.0,46.8,183.1,Yellow,NY,Bachelors,Satisfied,No
19.0,146343.0,,162.8,Blue,LA,High School,Very Unsatisfied,No
28.0,75982.0,40.6,175.3,,,High School,Very Satisfied,Yes
78.0,,,179.3,,HOU,,Very Satisfied,Yes
,30183.0,55.98,183.9,Black,HOU,,Unsatisfied,No
20.0,141937.0,,176.8,,LA,High School,,No
46.0,104625.0,44.6,167.4,Blue,LA,Bachelors,Neutral,
35.0,,43.09,,Yellow,CHI,Bachelors,,No
37.0,,51.03,163.3,,DAL,High School,Very Satisfied,No
64.0,,51.67,174.6,Yellow,NY,High School,Satisfied,Yes
31.0,92833.0,66.14,169.9,Black,HOU,Masters,,No
51.0,122995.0,59.42,155.5,Green,CHI,High School,Very Unsatisfied,Yes
66.0,40599.0,,168.5,Yellow,NY,High School,Very Unsatisfied,No
,,29.55,182.7,Green,HOU,Bachelors,Unsatisfied,Yes
48.0,135815.0,52.23,173.2,Yellow,CHI,PhD,,Yes
75.0,69515.0,69.36,161.6,Black,LA,Bachelors,Neutral,Yes
57.0,29761.0,70.55,174.2,Black,DAL,PhD,Unsatisfied,Yes
59.0,28061.0,21.15,161.1,,NY,High School,Very Unsatisfied,No
75.0,20368.0,,,,LA,Masters,Very Satisfied,No
35.0,73101.0,50.8,169.9,Green,HOU,Masters,Unsatisfied,Yes
47.0,,21.44,167.5,Blue,NY,High School,Very Unsatisfied,No
42.0,123357.0,61.3,165.7,Red,,Masters,Very Unsatisfied,Yes
78.0,146277.0,73.16,164.3,Yellow,NY,High School,Very Satisfied,Yes
36.0,75015.0,59.57,163.1,Green,CHI,PhD,Very Satisfied,
25.0,25304.0,75.18,164.5,Black,,Bachelors,Satisfied,No
45.0,,56.61,186.3,Red,,Bachelors,Very Unsatisfied,No
25.0,142199.0,46.77,168.8,Yellow,CHI,,Unsatisfied,Yes
48.0,133169.0,56.14,189.5,Yellow,HOU,High School,,No
20.0,68544.0,35.98,184.7,Yellow,HOU,Bachelors,Satisfied,Yes
20.0,140038.0,39.28,165.4,Black,LA,Masters,Neutral,No
61.0,48806.0,53.81,173.9,Yellow,HOU,Masters,Neutral,Yes
39.0,71244.0,46.8,171.8,Red,HOU,Bachelors,Very Unsatisfied,
34.0,116879.0,77.86,171.0,Green,LA,High School,Satisfied,Yes
53.0,,46.85,176.1,Red,NY,High School,,Yes
34.0,84412.0,50.0,160.4,Green,CHI,PhD,Unsatisfied,No
31.0,20594.0,53.54,173.1,Red,HOU,,Unsatisfied,No
68.0,37829.0,62.73,162.8,Blue,NY,PhD,Very Unsatisfied,Yes
26.0,40006.0,26.2,159.5,Green,NY,Masters,,Yes
79.0,53533.0,72.43,186.5,,NY,Masters,Unsatisfied,No
47.0,42424.0,62.83,,,LA,Bachelors,Unsatisfied,Yes
38.0,47792.0,,184.8,Red,CHI,PhD,Unsatisfied,No
29.0,144220.0,96.19,176.3,Blue,DAL,,Unsatisfied,Yes
54.0,144466.0,44.88,158.4,Black,HOU,Masters,Unsatisfied,No
49.0,59204.0,41.19,,Black,CHI,Bachelors,Unsatisfied,No
28.0,80994.0,,187.6,,,,Neutral,No
37.0,41015.0,81.04,179.4,Yellow,LA,High School,Very Satisfied,Yes
52.0,45209.0,43.87,159.6,Green,NY,High School,Neutral,No
70.0,,85.22,186.2,,NY,High School,Neutral,No
,,59.21,,Black,CHI,Bachelors,Unsatisfied,No
63.0,142841.0,55.1,156.9,Blue,NY,,Unsatisfied,Yes
28.0,41140.0,54.84,173.8,Green,DAL,,Satisfied,Yes
69.0,77802.0,33.83,170.8,Blue,NY,High School,Neutral,No
25.0,125144.0,,177.4,Green,NY,High School,Unsatisfied,
21.0,76057.0,55.97,168.2,Blue,LA,PhD,Very Satisfied,Yes
44.0,79816.0,71.28,158.8,Black,LA,High School,Very Satisfied,Yes
61.0,95408.0,60.04,167.6,Yellow,DAL,Bachelors,Very Unsatisfied,No
57.0,123154.0,,168.8,Black,HOU,High School,Very Unsatisfied,Yes
55.0,100748.0,40.77,168.9,Red,DAL,,Very Satisfied,Yes
64.0,103813.0,58.03,,Yellow,LA,Masters,,Yes
47.0,67764.0,49.09,165.0,Green,LA,,Very Unsatisfied,No
61.0,112227.0,55.98,164.8,,LA,Masters,Satisfied,Yes
65.0,102428.0,44.9,174.1,Green,HOU,,Neutral,No
65.0,135423.0,,149.1,,HOU,Masters,Neutral,No
44.0,91889.0,31.34,,Red,NY,PhD,Very Satisfied,
38.0,22751.0,37.96,164.9,,DAL,Bachelors,Unsatisfied,No
69.0,66379.0,24.61,179.4,Green,DAL,Masters,Unsatisfied,
37.0,30363.0,44.48,177.3,Red,NY,,Unsatisfied,No
77.0,39227.0,32.73,150.5,,HOU,PhD,Unsatisfied,No
21.0,94019.0,,168.6,Black,DAL,Masters,,No
28.0,49092.0,52.02,160.1,Yellow,CHI,PhD,Satisfied,Yes
30.0,128414.0,55.56,168.1,,CHI,Masters,,No
78.0,135499.0,21.03,181.7,,HOU,High School,,Yes
26.0,136785.0,38.15,,Yellow,NY,Masters,Unsatisfied,Yes
21.0,128505.0,56.59,144.7,,DAL,High School,Very Unsatisfied,Yes
29.0,,55.52,179.8,Green,HOU,Bachelors,Very Satisfied,Yes
26.0,81622.0,55.98,169.1,Green,LA,High School,Very Unsatisfied,No
30.0,48918.0,66.23,157.1,Green,LA,Masters,Unsatisfied,Yes
65.0,84599.0,34.28,179.1,,NY,Masters,Unsatisfied,No
43.0,86185.0,35.67,,Red,CHI,Bachelors,Satisfied,Yes
55.0,120901.0,41.93,174.6,Green,NY,Bachelors,Very Satisfied,Yes
59.0,118864.0,43.8,161.9,Yellow,CHI,,Neutral,Yes
30.0,67175.0,65.63,160.1,Black,DAL,Bachelors,Very Satisfied,
56.0,,,173.9,Black,CHI,PhD,Very Satisfied,No
45.0,139339.0,,179.1,Black,CHI,Masters,Very Unsatisfied,Yes
75.0,52034.0,,178.8,Blue,LA,High School,Neutral,Yes
36.0,86039.0,64.3,159.3,Blue,DAL,Masters,Satisfied,Yes
41.0,45203.0,35.24,171.2,Red,DAL,PhD,Neutral,No
36.0,34996.0,40.63,175.3,Red,CHI,PhD,Neutral,No
66.0,,42.65,146.1,,HOU,Masters,Unsatisfied,Yes
30.0,,71.46,190.1,Black,NY,Bachelors,Neutral,Yes
30.0,73014.0,65.59,,Black,LA,Bachelors,Satisfied,
75.0,47935.0,50.78,,,NY,High School,Very Satisfied,No
45.0,50425.0,,171.8,Red,HOU,Bachelors,Unsatisfied,Yes
70.0,141339.0,55.35,171.4,Green,CHI,,Very Unsatisfied,No
19.0,,61.03,156.7,Green,LA,Masters,Very Unsatisfied,Yes
27.0,,67.71,,Black,DAL,Masters,Very Unsatisfied,No
79.0,99632.0,63.93,,Black,DAL,PhD,Very Satisfied,No
39.0,,32.78,,Green,NY,Bachelors,Satisfied,Yes
30.0,23527.0,,188.5,,NY,High School,Unsatisfied,Yes
75.0,33993.0,61.99,174.7,Blue,NY,Bachelors,,No
26.0,50224.0,58.98,,Green,NY,Bachelors,Neutral,No
50.0,25423.0,52.01,158.3,Black,NY,,Unsatisfied,No
31.0,,52.69,165.0,Blue,DAL,High School,,No
78.0,63246.0,43.23,175.4,,HOU,High School,Satisfied,Yes
65.0,79567.0,,173.9,Yellow,NY,Bachelors,Very Unsatisfied,No
37.0,46833.0,53.02,163.6,Yellow,CHI,Masters,,Yes
32.0,34307.0,72.47,153.8,Yellow,HOU,Bachelors,Very Unsatisfied,No
49.0,35928.0,60.04,178.9,Red,LA,,Very Unsatisfied,Yes
50.0,141190.0,51.3,,Yellow,CHI,Bachelors,Very Satisfied,No
34.0,66268.0,40.9,,Yellow,DAL,High School,Very Unsatisfied,No
41.0,80924.0,,186.8,Yellow,DAL,PhD,Very Satisfied,Yes
47.0,109643.0,41.18,171.4,,CHI,High School,Very Satisfied,Yes
79.0,101814.0,87.47,166.8,Black,CHI,,Very Unsatisfied,No
30.0,46571.0,55.8,184.4,Blue,CHI,Bachelors,Satisfied,Yes
79.0,94361.0,47.26,186.3,Yellow,NY,,,Yes
76.0,,66.98,168.4,Black,DAL,High School,Neutral,No
64.0,44372.0,57.4,177.1,,NY,,Satisfied,No
65.0,123456.0,,159.3,Blue,CHI,High School,Very Unsatisfied,No
33.0,69652.0,,165.1,Black,DAL,,Very Unsatisfied,No
19.0,67415.0,54.54,180.8,Yellow,LA,High School,Satisfied,No
34.0,21563.0,56.02,155.4,Yellow,NY,,Satisfied,Yes
49.0,40459.0,,,Red,CHI,High School,Unsatisfied,No
60.0,70326.0,60.23,130.4,,HOU,,Satisfied,Yes
25.0,,19.79,168.5,Yellow,DAL,PhD,Unsatisfied,No
69.0,109606.0,53.69,160.3,Black,NY,PhD,Very Unsatisfied,No
,104078.0,59.98,183.7,Blue,HOU,PhD,Unsatisfied,Yes
78.0,,84.71,160.7,Blue,NY,,Very Unsatisfied,No
29.0,71136.0,56.53,,Yellow,NY,Masters,Unsatisfied,Yes
37.0,109219.0,32.97,166.5,Red,HOU,Masters,Neutral,No
33.0,36903.0,54.72,191.1,,DAL,PhD,Unsatisfied,No
31.0,62877.0,31.02,,Green,CHI,Bachelors,Very Unsatisfied,No
33.0,54096.0,61.38,,Yellow,HOU,Bachelors,Very Unsatisfied,Yes
76.0,43580.0,60.45,168.6,Green,,Masters,Neutral,
70.0,108913.0,38.56,176.1,Green,CHI,Bachelors,Satisfied,No
66.0,,27.93,166.1,,NY,Masters,Neutral,No
79.0,,96.2,162.6,Black,CHI,Masters,Neutral,No
60.0,43902.0,44.93,164.4,Green,DAL,Bachelors,Unsatisfied,Yes
66.0,46117.0,52.37,167.5,Yellow,HOU,Masters,Neutral,Yes
68.0,125963.0,54.87,,Black,HOU,High School,Very Satisfied,
71.0,102327.0,47.8,166.5,Black,DAL,Masters,Satisfied,No
50.0,70683.0,54.33,177.0,Blue,NY,PhD,,No
47.0,69775.0,,152.9,Blue,NY,Masters,Very Satisfied,No
76.0,,73.2,177.3,,HOU,High School,,Yes
29.0,22766.0,35.53,165.1,Black,HOU,Masters,Neutral,No
32.0,,39.82,,,HOU,High School,Very Unsatisfied,Yes
35.0,71979.0,53.67,174.3,Green,CHI,Bachelors,Unsatisfied,Yes
45.0,,72.89,151.0,Green,HOU,High School,,No
79.0,,23.31,,Yellow,HOU,Masters,Satisfied,
40.0,117520.0,55.5,175.5,Green,CHI,Masters,Satisfied,No
31.0,86202.0,65.04,158.2,Green,HOU,PhD,,No
47.0,127123.0,76.14,178.7,Green,HOU,PhD,Very Satisfied,Yes
50.0,31300.0,,,,HOU,High School,Very Unsatisfied,No
62.0,121580.0,43.29,165.1,Yellow,HOU,PhD,Neutral,Yes
79.0,46360.0,66.39,170.4,Black,NY,Bachelors,Very Unsatisfied,Yes
32.0,,25.28,179.1,Black,NY,Bachelors,Neutral,No
24.0,119437.0,70.58,151.5,Red,CHI,Bachelors,Neutral,Yes
32.0,70661.0,67.05,195.5,Blue,NY,Bachelors,Satisfied,Yes
,64349.0,44.9,174.4,Black,DAL,PhD,,Yes
59.0,136546.0,55.36,189.2,Yellow,DAL,Bachelors,Very Satisfied,Yes
63.0,78959.0,46.42,176.2,Yellow,DAL,,Very Satisfied,Yes
55.0,,45.0,172.0,Green,HOU,High School,Very Unsatisfied,No
63.0,146733.0,62.52,161.8,Green,CHI,High School,Very Satisfied,No
73.0,57473.0,61.35,178.0,Black,LA,High School,Neutral,Yes
74.0,140305.0,49.9,179.1,Red,NY,Bachelors,Satisfied,Yes
71.0,122878.0,55.8,163.7,Red,DAL,Masters,Unsatisfied,Yes
61.0,,84.35,159.0,,HOU,Masters,,
28.0,93092.0,61.0,170.4,Yellow,DAL,,Neutral,Yes
46.0,24683.0,40.19,164.3,Blue,LA,Bachelors,Very Satisfied,Yes
48.0,146745.0,,169.3,Blue,HOU,,Unsatisfied,No
79.0,114800.0,7.59,172.5,Blue,LA,Bachelors,Very Unsatisfied,Yes
42.0,120715.0,59.55,165.6,Green,NY,High School,Satisfied,No
69.0,53076.0,43.6,167.3,Green,LA,PhD,Neutral,No
71.0,125534.0,25.06,167.9,Black,LA,High School,Very Unsatisfied,No
41.0,40746.0,62.63,183.6,Black,DAL,High School,Neutral,Yes
74.0,91712.0,57.34,173.3,Yellow,DAL,,,Yes
36.0,120136.0,56.18,165.2,,DAL,High School,Very Unsatisfied,No
19.0,,,169.3,Black,LA,PhD,,No
39.0,98509.0,54.63,,,NY,,Neutral,No
37.0,,59.48,165.9,Green,HOU,,Unsatisfied,Yes
50.0,59647.0,44.91,164.3,Green,LA,High School,Satisfied,No
25.0,,66.93,166.7,Green,NY,PhD,Very Unsatisfied,No
42.0,42794.0,43.17,178.1,Green,NY,Bachelors,Very Unsatisfied,Yes
63.0,22000.0,53.18,149.4,Red,CHI,,Very Satisfied,No
26.0,28858.0,51.85,164.6,Yellow,CHI,,Very Unsatisfied,No
51.0,85287.0,56.53,,Blue,HOU,Masters,,Yes
74.0,54452.0,,162.4,Black,NY,Bachelors,Unsatisfied,No
40.0,101120.0,67.4,173.9,Yellow,NY,Bachelors,Unsatisfied,Yes
22.0,82846.0,49.87,163.5,Green,DAL,High School,,No
72.0,58385.0,42.44,,Blue,NY,,Very Unsatisfied,No
78.0,26782.0,46.18,,Red,NY,Bachelors,,Yes
42.0,,51.98,172.5,Red,CHI,,Neutral,No
25.0,25116.0,54.15,162.0,Black,NY,Masters,Satisfied,
33.0,61405.0,,145.4,Black,CHI,High School,Unsatisfied,Yes
71.0,24383.0,,150.5,Green,DAL,Bachelors,Neutral,No
65.0,77176.0,66.0,166.9,Blue,HOU,Masters,,Yes
,45657.0,43.86,181.5,Green,LA,,,No
69.0,146023.0,68.71,174.3,Green,LA,Masters,Satisfied,No
,42170.0,47.61,174.2,Red,,Masters,Satisfied,Yes
32.0,,52.48,163.4,Green,CHI,Bachelors,Very Satisfied,No
18.0,89287.0,60.81,160.9,Yellow,DAL,High School,,Yes
39.0,66620.0,89.64,171.5,Red,DAL,High School,Very Unsatisfied,Yes
20.0,,46.31,172.9,,HOU,Bachelors,Unsatisfied,No
55.0,131366.0,44.4,184.9,Red,DAL,High School,Very Unsatisfied,No
71.0,,,162.3,Yellow,DAL,Bachelors,Neutral,Yes
31.0,,48.68,166.1,Blue,HOU,High School,,
53.0,42479.0,53.86,173.1,Yellow,DAL,Bachelors,Unsatisfied,Yes
35.0,147938.0,56.63,154.4,Black,LA,Bachelors,Very Unsatisfied,No
64.0,77183.0,,177.5,Yellow,CHI,Bachelors,Neutral,No
58.0,119849.0,45.4,,Yellow,HOU,PhD,Neutral,No
35.0,97373.0,18.19,163.9,Black,NY,Masters,Very Satisfied,Yes
20.0,123135.0,,164.3,Blue,DAL,High School,Satisfied,No
27.0,96935.0,19.56,165.8,Green,CHI,Bachelors,Unsatisfied,Yes
66.0,47359.0,68.89,,,CHI,Bachelors,Satisfied,No
56.0,110225.0,61.24,158.6,Black,HOU,Bachelors,Very Unsatisfied,No
64.0,110883.0,46.7,165.9,,CHI,High School,Satisfied,Yes
18.0,,68.37,176.1,,LA,High School,,No
44.0,107435.0,68.13,166.1,Red,HOU,High School,Very Unsatisfied,No
74.0,37396.0,45.52,171.0,Blue,CHI,High School,Very Unsatisfied,Yes
44.0,142084.0,,164.6,Yellow,HOU,Bachelors,Very Satisfied,No
28.0,48259.0,55.79,162.4,,LA,Bachelors,Very Unsatisfied,Yes
66.0,83742.0,72.74,172.8,Black,DAL,High School,Satisfied,No
22.0,,56.85,193.2,Red,DAL,High School,,Yes
24.0,93490.0,49.43,178.4,Blue,LA,PhD,,No
36.0,,,181.7,Yellow,DAL,Bachelors,Unsatisfied,No
74.0,60302.0,,164.1,Yellow,CHI,Bachelors,,Yes
73.0,145982.0,19.65,164.8,Green,HOU,Bachelors,,Yes
46.0,138891.0,,170.2,Blue,CHI,PhD,Very Satisfied,Yes
32.0,73529.0,91.92,172.0,Blue,,High School,Neutral,Yes
52.0,22668.0,33.09,175.2,,CHI,Masters,Satisfied,Yes
64.0,42917.0,,171.4,Blue,DAL,High School,,Yes
54.0,52284.0,40.69,175.5,Yellow,LA,High School,Satisfied,No
72.0,112688.0,29.32,161.4,Blue,DAL,Masters,Unsatisfied,No
29.0,65050.0,52.51,174.2,Green,LA,Bachelors,Neutral,
47.0,46003.0,56.73,172.6,Green,NY,Bachelors,,Yes
37.0,121545.0,58.06,155.8,Green,NY,Bachelors,Satisfied,Yes
54.0,,46.86,168.5,Black,DAL,PhD,,No
20.0,135886.0,92.2,153.6,Yellow,HOU,PhD,Unsatisfied,Yes
26.0,35433.0,,,Black,NY,Masters,Very Unsatisfied,Yes
75.0,,51.56,182.4,Green,DAL,High School,Neutral,Yes
58.0,,34.19,176.2,Black,HOU,,Unsatisfied,No
,111375.0,46.64,170.8,Red,HOU,Masters,Unsatisfied,Yes
43.0,136831.0,44.28,180.7,Yellow,LA,Bachelors,Very Satisfied,No
19.0,130081.0,35.73,163.0,Black,LA,High School,Very Satisfied,No
40.0,59113.0,,188.1,Green,DAL,PhD,Satisfied,No
40.0,125508.0,39.79,151.0,Red,NY,Masters,Satisfied,Yes
76.0,32378.0,44.91,162.4,Blue,HOU,PhD,Satisfied,
38.0,81672.0,63.83,168.7,Yellow,LA,Masters,Neutral,Yes
33.0,32946.0,47.54,172.1,Blue,LA,Bachelors,Satisfied,No
26.0,72210.0,63.3,173.9,Black,LA,PhD,Neutral,No
30.0,72008.0,,164.1,Green,HOU,High School,Satisfied,No
45.0,29103.0,25.72,176.8,Black,NY,PhD,Very Satisfied,No
44.0,132892.0,53.57,158.9,Yellow,HOU,,Unsatisfied,Yes
68.0,84882.0,,172.5,Black,HOU,PhD,Very Unsatisfied,Yes
69.0,129267.0,67.95,162.7,Black,CHI,,,Yes
34.0,111579.0,56.01,176.8,Yellow,HOU,PhD,Very Satisfied,Yes
55.0,20440.0,54.05,147.6,Blue,LA,Bachelors,Neutral,Yes
53.0,119299.0,54.45,178.4,Blue,DAL,Masters,,No
,87647.0,,169.1,Black,NY,High School,Very Unsatisfied,No
35.0,56868.0,53.88,179.1,Blue,DAL,,,Yes
68.0,130225.0,43.54,170.9,Black,,PhD,,No
26.0,,73.27,193.4,Red,CHI,High School,Satisfied,Yes
30.0,56236.0,48.9,178.3,Black,NY,Bachelors,Very Satisfied,No
57.0,131208.0,54.13,,Green,LA,Bachelors,Very Unsatisfied,No
72.0,,32.8,165.6,,NY,Bachelors,Neutral,No
62.0,35907.0,65.43,173.0,Black,HOU,High School,Very Satisfied,Yes
32.0,41650.0,52.73,,Black,DAL,PhD,,Yes
60.0,,52.55,157.7,Green,LA,Bachelors,Very Unsatisfied,No
61.0,68867.0,92.75,,Blue,NY,PhD,Very Unsatisfied,No
63.0,75644.0,56.27,176.3,Blue,LA,Masters,Unsatisfied,No
21.0,24460.0,83.54,,Blue,LA,High School,Very Satisfied,Yes
50.0,112950.0,16.23,177.0,Blue,NY,Masters,,Yes
41.0,51135.0,58.2,171.9,Blue,LA,Masters,Neutral,No
53.0,,59.34,157.5,Blue,HOU,PhD,Neutral,No
68.0,131098.0,33.46,185.3,Red,DAL,Masters,Neutral,No
58.0,28714.0,54.9,167.5,Blue,,PhD,Neutral,Yes
27.0,45281.0,37.74,179.3,,LA,High School,Satisfied,Yes
53.0,87295.0,47.19,181.0,Blue,CHI,Masters,,Yes
37.0,85785.0,43.62,176.1,Red,DAL,PhD,Neutral,No
79.0,,41.85,173.2,Black,LA,Bachelors,Neutral,Yes
58.0,57112.0,39.65,,Yellow,HOU,Masters,Very Unsatisfied,No
62.0,78718.0,21.21,185.0,Green,NY,PhD,Very Satisfied,Yes
61.0,131884.0,48.81,166.8,Green,,Bachelors,Satisfied,No
28.0,,,178.2,Black,,Bachelors,Very Unsatisfied,Yes
29.0,26591.0,58.16,172.8,Blue,DAL,,Satisfied,Yes
79.0,46402.0,13.2,179.5,,LA,,Neutral,Yes
35.0,128626.0,,,,NY,Bachelors,,Yes
47.0,93244.0,63.73,178.9,Black,CHI,PhD,Satisfied,No
61.0,64438.0,30.37,173.6,Red,LA,Bachelors,Very Unsatisfied,No
65.0,26482.0,65.94,152.3,Red,CHI,Masters,Unsatisfied,No
54.0,111215.0,68.64,166.9,Green,LA,Bachelors,Neutral,Yes
37.0,108158.0,69.61,152.3,,NY,High School,Satisfied,No
42.0,149935.0,17.59,156.9,Green,CHI,Bachelors,,Yes
29.0,64953.0,64.29,175.3,Yellow,CHI,PhD,Very Unsatisfied,Yes
38.0,,54.09,182.8,Blue,NY,High School,Very Unsatisfied,No
42.0,,,171.1,Red,CHI,Masters,Satisfied,Yes
28.0,,55.22,166.5,,CHI,Bachelors,Very Satisfied,Yes
26.0,51254.0,48.42,176.4,Yellow,HOU,,Very Unsatisfied,Yes
79.0,141784.0,16.47,,Red,HOU,Masters,Satisfied,Yes
67.0,,24.62,160.9,Red,CHI,High School,Very Unsatisfied,Yes
79.0,,34.65,176.6,Black,DAL,Bachelors,Very Unsatisfied,No
42.0,142583.0,64.11,161.5,,DAL,,Unsatisfied,Yes
52.0,76608.0,61.52,169.2,Blue,NY,High School,Neutral,
69.0,134125.0,51.41,171.9,Green,,,Very Unsatisfied,Yes
49.0,104059.0,32.09,181.4,Green,CHI,,Satisfied,Yes
66.0,25143.0,32.88,159.8,Red,LA,Masters,Satisfied,Yes
31.0,105098.0,43.61,163.7,Red,CHI,High School,Satisfied,Yes
18.0,89683.0,75.64,188.3,Black,LA,High School,Satisfied,No
34.0,67814.0,35.83,167.9,Yellow,NY,Bachelors,Unsatisfied,Yes
42.0,106309.0,,150.3,Blue,DAL,PhD,Very Satisfied,No
76.0,,,163.0,Black,HOU,Masters,Very Satisfied,No
25.0,67448.0,65.5,186.7,Green,NY,Bachelors,Very Unsatisfied,Yes
22.0,74653.0,43.94,173.8,Black,LA,Masters,Very Satisfied,No
22.0,103511.0,70.26,178.3,Black,NY,,,No
58.0,,48.46,,,NY,Masters,,Yes
52.0,40012.0,44.72,180.1,Black,LA,,Very Unsatisfied,Yes
36.0,67539.0,,167.9,Black,HOU,PhD,Satisfied,No
40.0,34720.0,60.31,177.0,Green,NY,PhD,Very Unsatisfied,Yes
26.0,45430.0,30.43,161.7,Black,LA,High School,Satisfied,No
71.0,119054.0,22.65,,Yellow,CHI,PhD,,Yes
47.0,33683.0,,160.4,Red,,Bachelors,Satisfied,No
67.0,77063.0,,158.7,Green,LA,High School,Satisfied,No
33.0,146929.0,,169.9,Green,CHI,Masters,Neutral,Yes
50.0,112479.0,65.01,,Yellow,NY,Bachelors,Neutral,No
19.0,61198.0,57.14,153.5,Red,CHI,,Unsatisfied,No
31.0,26535.0,,165.8,Red,HOU,Bachelors,Very Satisfied,Yes
63.0,116225.0,52.18,172.2,Red,NY,Bachelors,,Yes
18.0,,10.13,180.2,Green,NY,Masters,,No
,104615.0,46.2,156.0,Green,NY,Masters,Very Unsatisfied,Yes
75.0,26156.0,62.73,178.7,Green,LA,Masters,Very Unsatisfied,No
42.0,84896.0,67.86,179.2,Blue,DAL,Masters,Neutral,No
33.0,57404.0,60.73,174.7,Green,LA,Masters,Satisfied,
32.0,100561.0,,183.7,Black,LA,Masters,Very Unsatisfied,Yes
43.0,62276.0,61.95,,Yellow,DAL,Masters,Very Satisfied,Yes
64.0,38688.0,78.89,170.5,Black,CHI,High School,Very Satisfied,No
61.0,20107.0,50.17,169.8,,LA,Masters,Unsatisfied,Yes
33.0,,49.37,161.1,Blue,NY,High School,Satisfied,Yes
31.0,71060.0,59.89,177.4,,HOU,Bachelors,Satisfied,Yes
46.0,85199.0,,150.6,Red,DAL,Bachelors,Very Satisfied,Yes
41.0,136918.0,65.78,163.8,Black,CHI,,Unsatisfied,No
64.0,93457.0,39.14,146.7,Yellow,HOU,Masters,Neutral,No
72.0,146657.0,52.24,163.4,Blue,NY,,Neutral,Yes
32.0,44942.0,13.09,161.3,Green,LA,,Unsatisfied,No
36.0,43547.0,42.33,184.1,,LA,Masters,Neutral,Yes
25.0,147806.0,40.3,,Green,HOU,High School,Satisfied,No
51.0,76853.0,43.02,,Yellow,CHI,High School,Unsatisfied,No
19.0,,57.8,173.3,,LA,,Neutral,Yes
44.0,72746.0,47.21,175.6,Blue,CHI,Masters,,No
27.0,,28.52,179.6,,NY,High School,Very Unsatisfied,No
52.0,22921.0,50.98,,Blue,HOU,Masters,,No
40.0,84770.0,42.29,169.2,Red,HOU,High School,Very Unsatisfied,Yes
66.0,114380.0,61.21,185.5,Blue,HOU,PhD,Very Satisfied,No
25.0,21740.0,50.98,164.5,Black,CHI,Bachelors,,Yes
45.0,,62.07,162.4,Yellow,LA,High School,Neutral,No
40.0,88354.0,38.53,159.8,,HOU,Masters,Very Unsatisfied,No
21.0,,66.25,175.1,Black,DAL,,Very Satisfied,No
31.0,77795.0,57.04,176.7,,LA,High School,Satisfied,No
70.0,26140.0,,163.6,Yellow,DAL,High School,Neutral,No
59.0,147446.0,42.77,163.8,Yellow,DAL,,Satisfied,Yes
46.0,148080.0,47.76,,Red,HOU,PhD,Neutral,No
18.0,73568.0,48.16,152.7,Green,CHI,PhD,Neutral,Yes
21.0,81880.0,43.15,,Green,NY,Masters,,Yes
49.0,,39.87,160.9,Black,CHI,Masters,,No
50.0,,31.72,164.8,Blue,DAL,High School,Unsatisfied,Yes
66.0,80853.0,38.26,170.8,,NY,PhD,Neutral,Yes
43.0,45460.0,,156.7,Yellow,DAL,,Unsatisfied,No
34.0,124321.0,25.48,158.5,Blue,NY,Bachelors,,No
56.0,26993.0,67.08,135.2,Green,HOU,High School,Unsatisfied,Yes
40.0,,71.19,175.3,Red,NY,PhD,Neutral,Yes
49.0,69894.0,39.63,155.9,Blue,NY,Bachelors,Neutral,No
69.0,74741.0,,172.7,,CHI,Masters,Neutral,No
32.0,101435.0,41.06,171.3,Yellow,,Masters,Very Unsatisfied,Yes
